,STATION,LATITUDE,LONGITUDE
35,USS0021F10S,43.51,-121.98
35,USS0021F12S,42.96,-121.18
37,USS0021F21S,43.8,-121.95
35,USS0021F22S,43.23,-121.81
37,USS0021G03S,42.69,-121.43
17,USS0021G04S,42.21,-121.13
8,USS0021G16S,42.41,-121.68
9,USS0021G17S,42.79,-121.98
33,USS0022C09S,46.15,-122.15
33,USS0022C10S,46.19,-122.25
30,USS0022C12S,46.26,-122.18
13,USS0022C13S,46.16,-122.18
7,USS0022D01S,45.9,-122.22
36,USS0022D02S,45.55,-122.0
18,USS0022D03S,45.45,-122.03
37,USS0022E07S,44.39,-122.17
35,USS0022E08S,44.52,-122.09
35,USS0022E09S,44.61,-122.23
4,USS0022E10S,44.33,-122.09
4,USS0022E11S,44.3,-122.04
35,USS0022F03S,43.59,-122.06
35,USS0022F04S,43.61,-122.12
34,USS0022F05S,43.66,-122.21
34,USS0022F14S,43.45,-122.14
35,USS0022F18S,43.19,-122.14
34,USS0022F42S,43.67,-122.57
35,USS0022F43S,43.9,-122.03
12,USS0022F45S,43.23,-122.43
15,USS0022G06S,42.87,-122.17
37,USS0022G12S,42.44,-122.23
37,USS0022G13S,42.41,-122.27
35,USS0022G14S,42.38,-122.35
35,USS0022G21S,42.05,-122.85
34,USS0022G24S,42.53,-122.18
3,USS0022G26S,42.22,-122.37
35,USS0022G33S,42.7,-122.14
25,USS0023B06S,47.76,-123.03
17,USS0023B16S,47.87,-123.08
16,USS0023B17S,47.94,-123.43
7,USS0023B18S,47.71,-123.46
35,USS0023D01S,45.54,-123.37
35,USS0023D02S,45.53,-123.3
9,USS0023D03S,45.25,-123.28
35,USS0023G09S,42.72,-123.2
35,USS0023G15S,42.08,-123.34
15,USS0033J01S,58.19,-133.83
11,USS0035K02S,59.59,-135.21
4,USS0041P07S,64.79,-141.23
8,USS0042M01S,61.35,-142.71
7,USS0042N01S,62.07,-142.05
23,USS0044Q07S,65.1,-144.93
10,USS0045L01S,60.55,-145.75
12,USS0045M07S,61.19,-145.65
1,USS0045O01S,63.2,-145.63
25,USS0045O04S,63.94,-145.4
29,USS0045Q02S,65.08,-145.87
16,USS0045Q05S,65.49,-145.41
20,USS0045R01S,66.57,-145.25
8,USS0046M04S,61.08,-146.3
30,USS0046P01S,64.85,-146.21
31,USS0046Q01S,65.25,-146.15
30,USS0046Q02S,65.12,-146.73
9,USS0046Q07S,65.37,-146.59
20,USS0047O01S,63.31,-147.65
27,USS0047P03S,64.85,-147.8
8,USS0048L06S,60.8,-148.09
13,USS0048M04S,61.38,-149.0
27,USS0048U01S,69.42,-148.69
11,USS0048V01S,70.27,-148.57
32,USS0049L09S,60.61,-149.06
32,USS0049L10S,60.39,-149.69
32,USS0049L13S,60.78,-149.18
23,USS0049L14S,60.26,-149.34
4,USS0049L18S,60.19,-149.62
26,USS0049L19S,60.62,-149.53
34,USS0049M08S,61.07,-149.48
10,USS0049M22S,61.11,-149.67
11,USS0049M26S,61.79,-149.28
24,USS0049T01S,68.62,-149.3
28,USS0049T03S,68.13,-149.48
18,USS0050K05S,59.78,-150.76
20,USS0050K06S,59.7,-150.71
11,USS0050K07S,59.73,-150.66
32,USS0050L02S,60.73,-150.48
1,USS0050M01S,61.75,-150.89
9,USS0050N05S,62.63,-150.78
28,USS0050N07S,62.13,-150.04
9,USS0050O01S,63.54,-150.99
18,USS0050R04S,66.75,-150.67
19,USS0050S01S,67.25,-150.18
18,USS0051K05S,59.86,-151.32
16,USS0051K14S,59.74,-151.25
13,USS0051K15S,59.35,-151.85
32,USS0051R01S,66.92,-151.53
1,USS0053L01S,60.98,-153.92
3,USS0054K01S,59.08,-154.28
7,USS0062S01S,67.93,-162.28
14,USS0063P01S,64.53,-163.42
15,USS0063P02S,64.99,-163.1
6,USS0064P01S,64.56,-164.29
18,USW00003013,38.07,-102.68806
17,USW00003016,39.52778,-107.71972
20,USW00003017,39.8328,-104.6575
18,USW00003024,35.695,-101.395
18,USW00003026,39.24472,-102.28417
17,USW00003027,35.00278,-105.66278
17,USW00003028,37.28333,-102.61389
14,USW00003029,35.6575,-109.06139
17,USW00003030,36.68167,-101.50528
17,USW00003031,31.92056,-102.38667
16,USW00003032,30.04806,-102.21306
12,USW00003047,31.6219,-102.8071
12,USW00003048,34.3557,-106.8859
10,USW00003054,33.9557,-102.774
11,USW00003055,36.5993,-101.595
11,USW00003060,38.544,-107.6928
10,USW00003061,37.2553,-108.5035
11,USW00003062,35.8584,-106.5214
11,USW00003063,37.8639,-103.8224
10,USW00003067,38.8701,-100.9627
4,USW00003068,38.76667,-104.3
9,USW00003072,32.0408,-100.2495
8,USW00003074,32.6137,-106.7414
17,USW00003102,34.05611,-117.60028
84,USW00003103,35.1441,-111.6663
64,USW00003104,33.62667,-116.15944
74,USW00003122,33.8016,-118.3419
57,USW00003125,32.8356,-114.3942
17,USW00003131,32.81583,-117.13944
34,USW00003144,32.83417,-115.57861
31,USW00003145,32.65,-114.61667
40,USW00003159,34.7411,-118.2116
18,USW00003162,36.92611,-111.44778
12,USW00003164,32.6261,-116.4681
17,USW00003166,33.87194,-117.97889
17,USW00003167,33.92278,-118.33417
18,USW00003170,39.6013,-116.0055
17,USW00003171,33.95194,-117.43861
17,USW00003177,33.12806,-117.27944
18,USW00003178,32.57222,-116.97944
17,USW00003179,33.97528,-117.63611
17,USW00003184,33.68833,-112.08167
14,USW00003192,33.62278,-111.91056
18,USW00003195,35.94611,-112.15472
16,USW00003196,31.42083,-110.84583
13,USW00003728,33.1532,-79.3637
11,USW00003733,39.013,-79.4743
11,USW00003739,37.2907,-75.927
7,USW00003757,38.14167,-76.42917
8,USW00003758,35.9705,-79.0931
8,USW00003759,37.9975,-78.4656
9,USW00003761,39.8593,-75.7861
25,USW00003802,39.29556,-80.22889
64,USW00003804,39.3395,-81.4438
66,USW00003810,35.74207,-81.38229
66,USW00003811,35.593,-88.9167
60,USW00003812,35.4319,-82.5375
67,USW00003813,32.6847,-83.6527
66,USW00003816,37.0563,-88.7744
27,USW00003818,30.83556,-85.18389
71,USW00003820,33.3644,-81.9633
68,USW00003822,32.13133,-81.20237
66,USW00003841,35.998,-84.2192
61,USW00003847,35.9509,-85.0813
58,USW00003849,37.08722,-84.07694
38,USW00003853,30.4,-81.41667
57,USW00003856,34.64389,-86.78611
56,USW00003859,37.2978,-81.20366
55,USW00003860,38.365,-82.555
45,USW00003866,32.55,-88.56667
17,USW00003868,39.45194,-87.30889
53,USW00003870,34.8842,-82.2209
52,USW00003872,37.7836,-81.123
15,USW00003878,31.86056,-86.01222
15,USW00003887,39.83444,-88.86556
17,USW00003888,33.77917,-84.52139
35,USW00003889,37.59139,-83.31444
17,USW00003893,39.13333,-86.61667
13,USW00003894,36.62389,-87.41944
17,USW00003901,32.38472,-94.71167
64,USW00003904,30.58917,-96.36472
63,USW00003919,38.8,-97.65
68,USW00003927,32.8978,-97.0189
62,USW00003928,37.6475,-97.43
28,USW00003932,35.3568,-99.2042
54,USW00003935,37.2252,-89.5705
22,USW00003936,39.1346,-96.6788
54,USW00003937,30.12472,-93.22833
64,USW00003940,32.3205,-90.0777
46,USW00003945,38.8169,-92.2183
43,USW00003947,39.2972,-94.7306
19,USW00003950,34.5584,-98.4172
32,USW00003951,32.3466,-94.6533
39,USW00003952,34.8353,-92.2596
17,USW00003953,35.83111,-90.64639
18,USW00003954,35.53417,-97.64694
17,USW00003957,37.2839,-98.5528
88,USW00003959,36.7683,-96.0261
18,USW00003960,38.57139,-90.15722
28,USW00003962,34.29,-93.06
17,USW00003963,38.59111,-92.15583
18,USW00003965,36.1624,-97.0894
24,USW00003966,38.65722,-90.65583
18,USW00003967,38.85,-94.73917
18,USW00003971,32.68083,-96.86806
19,USW00003974,37.74611,-97.22111
18,USW00003975,36.7725,-90.32472
16,USW00003981,34.21,-98.59
19,USW00003991,33.20611,-97.19889
19,USW00003994,38.70417,-93.18333
19,USW00003996,32.35,-91.02778
19,USW00003997,39.00778,-95.21167
19,USW00003998,37.32778,-95.50417
18,USW00003999,30.7406,-98.2354
16,USW00004109,46.14417,-115.59639
17,USW00004110,42.72667,-114.45639
16,USW00004111,41.27306,-111.03056
16,USW00004112,44.17083,-114.92722
17,USW00004113,45.82583,-119.26111
17,USW00004114,44.52278,-114.215
11,USW00004125,44.556,-119.6459
12,USW00004126,43.4621,-113.556
12,USW00004127,43.2044,-116.7505
12,USW00004128,43.4711,-119.6917
11,USW00004130,48.7412,-113.433
10,USW00004131,43.6615,-110.712
8,USW00004136,47.4174,-117.5264
8,USW00004137,45.158,-113.0057
8,USW00004138,41.6163,-112.5437
7,USW00004139,41.8484,-119.6357
7,USW00004140,46.8847,-110.2895
7,USW00004141,43.2718,-124.3186
17,USW00004201,45.77278,-122.86111
12,USW00004222,40.6507,-122.6068
12,USW00004223,48.5405,-121.446
9,USW00004236,44.4185,-123.3257
7,USW00004237,47.5139,-123.812
27,USW00004724,43.10833,-78.93806
64,USW00004725,42.2068,-75.98
15,USW00004726,40.31611,-78.83389
55,USW00004751,41.8,-78.6333
17,USW00004780,42.55194,-71.75583
52,USW00004781,40.7939,-73.1017
48,USW00004787,41.17833,-78.89889
18,USW00004789,41.50917,-74.265
17,USW00004803,45.6314,-89.4823
18,USW00004804,40.07806,-83.07806
17,USW00004808,41.77,-88.48139
19,USW00004826,44.35917,-89.83694
19,USW00004836,47.28556,-68.31333
18,USW00004838,42.12083,-87.90472
18,USW00004839,42.74611,-86.09667
16,USW00004840,43.76944,-88.49083
19,USW00004841,43.76944,-87.85056
19,USW00004842,40.87306,-81.88667
18,USW00004843,41.62639,-80.215
18,USW00004845,42.595,-87.93806
18,USW00004846,41.4525,-87.00583
17,USW00004847,41.86778,-84.07944
18,USW00004848,41.56306,-83.47639
17,USW00004849,41.34611,-82.17944
17,USW00004850,40.7075,-84.02722
17,USW00004851,41.3375,-84.42889
17,USW00004852,40.47194,-81.42361
17,USW00004853,41.5175,-81.68361
17,USW00004854,45.01333,-84.70139
17,USW00004855,40.61611,-83.06361
17,USW00004857,41.77806,-80.69583
16,USW00004858,40.02278,-82.4625
12,USW00004990,43.7346,-96.6222
12,USW00004994,48.3055,-95.8744
17,USW00012812,26.91722,-81.99139
59,USW00012815,28.4339,-81.325
40,USW00012816,29.6919,-82.2755
19,USW00012818,28.47361,-82.45444
19,USW00012819,28.82083,-81.80972
15,USW00012832,29.73333,-85.03333
23,USW00012833,29.63333,-83.10528
79,USW00012834,29.1828,-81.0483
113,USW00012835,26.585,-81.8614
64,USW00012836,24.555,-81.75222
15,USW00012838,28.1011,-80.6439
68,USW00012839,25.7905,-80.3163
93,USW00012841,28.54528,-81.33306
76,USW00012842,27.96194,-82.5403
56,USW00012843,27.651,-80.4199
74,USW00012844,26.6847,-80.0994
18,USW00012849,26.07875,-80.16217
56,USW00012850,24.58333,-81.68333
31,USW00012854,28.77972,-81.24361
16,USW00012871,27.40139,-82.55861
17,USW00012873,27.91056,-82.6875
17,USW00012876,28.06222,-81.75417
17,USW00012882,25.90694,-80.28028
34,USW00012884,29.333,-89.4075
16,USW00012885,26.19694,-80.17083
17,USW00012888,25.6475,-80.43306
17,USW00012894,26.53611,-81.755
16,USW00012895,27.49806,-80.37667
16,USW00012896,24.72583,-81.05167
13,USW00012897,26.1522,-81.7752
28,USW00012904,26.22806,-97.65417
9,USW00012907,27.53333,-99.46667
59,USW00012912,28.8614,-96.9303
68,USW00012916,29.99691,-90.27751
68,USW00012917,29.95056,-94.02056
76,USW00012918,29.63806,-95.28194
88,USW00012919,25.9141,-97.423
69,USW00012921,29.5443,-98.4839
36,USW00012923,29.2733,-94.8592
68,USW00012924,27.7742,-97.5122
58,USW00012928,27.5,-97.81667
22,USW00012932,27.74111,-98.02472
69,USW00012935,28.72472,-96.25361
37,USW00012947,28.45667,-99.21833
15,USW00012957,26.16583,-97.34583
54,USW00012959,26.18389,-98.25389
46,USW00012960,29.98,-95.36
39,USW00012962,29.3601,-99.1742
17,USW00012970,29.3389,-98.472
19,USW00012971,29.7089,-98.0458
18,USW00012972,28.08361,-97.04639
17,USW00012975,29.51889,-95.24167
17,USW00012976,29.10972,-95.46194
15,USW00012977,29.62194,-95.65667
11,USW00012987,26.5258,-98.0633
10,USW00013301,39.8668,-93.147
80,USW00013701,39.4716,-76.1697
67,USW00013721,38.3,-76.41667
71,USW00013722,35.8923,-78.7819
87,USW00013723,36.0969,-79.9432
141,USW00013724,39.37778,-74.42361
51,USW00013728,36.5729,-79.3351
89,USW00013729,38.8853,-79.8528
71,USW00013733,37.3208,-79.2067
90,USW00013734,39.40375,-77.945
63,USW00013735,39.36623,-75.0778
77,USW00013736,39.64278,-79.91639
70,USW00013737,36.9033,-76.1922
68,USW00013739,39.87327,-75.22678
72,USW00013740,37.505,-77.3202
68,USW00013741,37.3169,-79.9741
70,USW00013743,38.8472,-77.03454
68,USW00013744,34.1852,-79.7238
68,USW00013748,34.2675,-77.8997
65,USW00013750,36.93746,-76.28926
18,USW00013752,38.98333,-76.46667
67,USW00013754,34.9,-76.88333
17,USW00013764,38.68917,-75.35917
36,USW00013766,35.9173,-75.7
61,USW00013769,36.81667,-76.03333
51,USW00013773,38.50362,-77.30503
25,USW00013776,34.608,-79.0591
68,USW00013781,39.6744,-75.60567
122,USW00013782,32.775,-79.9239
51,USW00013786,36.26056,-76.175
67,USW00013802,38.5199,-89.8466
30,USW00013807,37.9,-85.96667
17,USW00013809,38.76417,-87.60556
16,USW00013810,38.22806,-85.66361
15,USW00013833,31.28194,-89.25306
19,USW00013837,33.46694,-82.03861
39,USW00013838,30.62639,-88.06806
14,USW00013839,31.3167,-85.45
33,USW00013841,39.42028,-83.82167
71,USW00013865,32.3347,-88.7442
68,USW00013866,38.3794,-81.59
89,USW00013867,39.2811,-81.5572
22,USW00013869,31.53556,-84.19444
67,USW00013870,31.5358,-82.5067
73,USW00013871,33.5872,-85.8556
125,USW00013872,35.5954,-82.5568
71,USW00013873,33.948,-83.3275
86,USW00013874,33.6301,-84.4418
86,USW00013876,33.56556,-86.745
78,USW00013877,36.47967,-82.39898
67,USW00013878,31.1522,-81.3908
76,USW00013880,32.89943,-80.04075
74,USW00013881,35.2236,-80.9552
77,USW00013882,35.03362,-85.20044
68,USW00013883,33.9419,-81.1181
38,USW00013884,30.77972,-86.5225
16,USW00013886,34.84611,-82.34611
76,USW00013889,30.495,-81.6936
106,USW00013891,35.8181,-83.9858
76,USW00013893,35.0564,-89.9865
68,USW00013894,30.68833,-88.24556
68,USW00013895,32.2997,-86.4075
72,USW00013896,34.7441,-87.5997
68,USW00013897,36.11889,-86.68917
66,USW00013899,30.47806,-87.18694
41,USW00013904,30.1831,-97.6799
36,USW00013911,32.76667,-97.45
35,USW00013920,38.95028,-95.66389
15,USW00013927,32.33667,-90.22139
19,USW00013932,37.16806,-97.03694
41,USW00013935,31.3953,-92.2907
21,USW00013939,33.4825,-90.98528
77,USW00013942,32.5155,-92.0405
76,USW00013957,32.4472,-93.8244
77,USW00013958,30.3208,-97.7604
75,USW00013959,31.61889,-97.22833
76,USW00013960,32.8519,-96.8555
28,USW00013961,32.81917,-97.36139
68,USW00013962,32.4105,-99.6822
77,USW00013963,34.7273,-92.2389
70,USW00013964,35.333,-94.3625
106,USW00013966,33.9786,-98.4928
68,USW00013967,35.3889,-97.6006
74,USW00013968,36.1994,-95.8872
68,USW00013969,36.73667,-97.10194
86,USW00013970,30.5372,-91.1469
57,USW00013971,36.2668,-93.1566
32,USW00013972,32.35417,-95.4025
39,USW00013973,30.51083,-99.76639
74,USW00013975,36.2967,-99.7689
121,USW00013976,30.205,-91.9875
113,USW00013977,33.4536,-94.0074
66,USW00013978,33.4963,-90.0866
105,USW00013980,37.155,-98.0282
107,USW00013981,37.67028,-95.48417
116,USW00013984,39.5514,-97.6508
87,USW00013985,37.7686,-99.9678
30,USW00013986,38.06528,-97.86056
68,USW00013987,37.15221,-94.49527
75,USW00013988,39.1208,-94.5969
45,USW00013989,38.32917,-96.19472
103,USW00013991,39.1341,-93.2225
45,USW00013993,39.7736,-94.9233
77,USW00013994,38.7525,-90.3736
75,USW00013995,37.23985,-93.39007
69,USW00013996,39.0725,-95.6261
59,USW00013997,38.1318,-91.76461
67,USW00014605,44.3155,-69.7972
61,USW00014606,44.7978,-68.8185
74,USW00014607,46.8705,-68.0173
64,USW00014609,46.1185,-67.7928
37,USW00014610,45.6477,-68.6925
39,USW00014702,42.47,-71.28944
32,USW00014703,42.2,-72.53333
16,USW00014707,41.3275,-72.04944
32,USW00014710,42.9328,-71.4358
49,USW00014711,40.1962,-76.7724
17,USW00014712,40.36667,-75.96667
76,USW00014732,40.7792,-73.88
77,USW00014733,42.9408,-78.7358
106,USW00014734,40.6825,-74.1694
77,USW00014735,42.74722,-73.79912
58,USW00014736,40.29639,-78.32028
68,USW00014737,40.64985,-75.44771
80,USW00014739,42.3606,-71.0097
67,USW00014740,41.9375,-72.6819
75,USW00014742,44.4683,-73.1499
76,USW00014745,43.12,-71.3
25,USW00014747,42.49333,-79.27222
33,USW00014748,42.15944,-76.89194
69,USW00014750,43.33845,-73.61028
68,USW00014751,40.21722,-76.85139
84,USW00014752,41.73611,-72.65056
16,USW00014753,42.2123,-71.1137
67,USW00014755,44.2669,-71.2997
53,USW00014756,41.25306,-70.06083
59,USW00014757,41.62574,-73.88156
41,USW00014758,41.26389,-72.88722
24,USW00014762,40.35472,-79.92167
57,USW00014763,42.42722,-73.28917
75,USW00014764,43.64222,-70.30444
68,USW00014765,41.7225,-71.4325
90,USW00014768,43.1167,-77.6767
17,USW00014770,40.82056,-76.86417
77,USW00014771,43.1111,-76.1038
20,USW00014775,42.15778,-72.71611
66,USW00014777,41.3336,-75.7269
67,USW00014778,41.2433,-76.9217
19,USW00014787,41.53333,-71.28333
17,USW00014792,40.27694,-74.81583
16,USW00014794,41.34972,-71.79889
104,USW00014804,42.6083,-82.8183
87,USW00014806,40.313,-88.1598
19,USW00014813,41.0375,-81.46417
62,USW00014814,45.0605,-83.428
17,USW00014815,42.3075,-85.25111
66,USW00014817,44.2655,-85.3966
18,USW00014819,41.78611,-87.75222
77,USW00014820,41.4057,-81.852
68,USW00014821,39.9907,-82.877
68,USW00014822,42.40917,-83.01
42,USW00014824,45.7438,-87.0406
74,USW00014825,41.01361,-83.66861
67,USW00014826,42.9666,-83.7494
75,USW00014827,40.9705,-85.2063
91,USW00014828,43.9758,-84.4908
31,USW00014829,41.5333,-85.7833
67,USW00014833,42.2667,-84.4667
63,USW00014835,40.41222,-86.93694
62,USW00014836,42.78028,-84.57889
76,USW00014837,43.1405,-89.3452
86,USW00014838,46.5458,-87.3795
77,USW00014839,42.955,-87.9044
118,USW00014840,43.17111,-86.23667
68,USW00014841,45.5644,-84.7927
72,USW00014842,40.6675,-89.6839
117,USW00014845,43.53306,-84.07972
69,USW00014846,41.45,-82.7167
85,USW00014847,46.4794,-84.3572
115,USW00014848,41.7072,-86.3163
118,USW00014850,44.74083,-85.5825
80,USW00014852,41.2548,-80.6737
37,USW00014853,42.23333,-83.53333
54,USW00014858,47.16861,-88.48889
90,USW00014860,42.0803,-80.1824
16,USW00014880,42.41667,-87.86667
64,USW00014891,40.8204,-82.5178
22,USW00014894,40.17639,-80.64722
67,USW00014895,40.9181,-81.4435
69,USW00014897,44.9288,-89.6277
129,USW00014898,44.4794,-88.1366
72,USW00014910,45.8679,-95.3941
68,USW00014913,46.8369,-92.1833
73,USW00014914,46.92528,-96.81111
66,USW00014916,47.9428,-97.1839
77,USW00014918,48.5614,-93.3981
67,USW00014919,46.9258,-98.6691
77,USW00014920,43.8788,-91.2527
48,USW00014921,43.21194,-90.18139
77,USW00014922,44.8831,-93.2289
72,USW00014923,41.46528,-90.52333
100,USW00014924,48.9663,-97.2476
96,USW00014925,43.9041,-92.4916
77,USW00014926,45.5433,-94.0513
33,USW00014927,44.93194,-93.05556
120,USW00014929,45.4433,-98.413
4,USW00014930,41.40722,-95.04667
95,USW00014931,40.78333,-91.12528
70,USW00014933,41.5338,-93.653
77,USW00014935,40.9611,-98.3136
134,USW00014936,44.3981,-98.2231
24,USW00014937,41.63278,-91.54306
42,USW00014938,40.09722,-92.54333
50,USW00014939,40.8508,-96.7475
68,USW00014940,43.1544,-93.3269
70,USW00014941,41.9855,-97.4352
67,USW00014942,41.3102,-95.8991
68,USW00014943,42.3913,-96.3791
84,USW00014944,43.5778,-96.7539
113,USW00014946,44.9047,-97.1494
67,USW00014950,41.1077,-92.4466
18,USW00014972,43.16444,-95.20167
61,USW00014990,41.8833,-91.7166
66,USW00014991,44.8665,-91.4879
104,USW00014992,44.5483,-95.0804
23,USW00014994,40.78861,-99.77083
55,USW00014995,45.7728,-92.6886
66,USW00021504,19.7191,-155.053
18,USW00021510,19.73556,-156.04889
10,USW00021514,19.5354,-155.576
10,USW00021515,19.645,-155.0827
58,USW00022010,29.3784,-100.927
8,USW00022016,29.3483,-103.2093
69,USW00022516,20.89972,-156.42861
52,USW00022519,21.45045,-157.76794
73,USW00022521,21.324,-157.9294
57,USW00022534,21.1545,-157.0961
65,USW00022536,21.98389,-159.34056
16,USW00022551,21.31667,-158.06667
67,USW00023007,34.4272,-100.2831
61,USW00023009,33.3075,-104.5083
85,USW00023023,31.9475,-102.2086
88,USW00023034,31.35167,-100.495
68,USW00023040,31.7801,-103.2018
54,USW00023041,32.2443,-101.4537
69,USW00023042,33.6656,-101.8231
73,USW00023044,31.81111,-106.37583
69,USW00023047,35.2295,-101.7042
42,USW00023048,35.18222,-103.60306
34,USW00023049,35.61694,-106.08889
84,USW00023050,35.0419,-106.6155
101,USW00023051,36.4486,-103.1539
35,USW00023052,36.74139,-104.50222
73,USW00023054,35.65417,-105.14194
68,USW00023061,37.4389,-105.8613
67,USW00023062,39.7633,-104.8694
54,USW00023063,39.65,-106.91667
63,USW00023064,37.92722,-100.72472
99,USW00023065,39.36722,-101.69333
116,USW00023066,39.1342,-108.54
68,USW00023067,38.0494,-103.5122
68,USW00023070,37.26222,-104.33778
98,USW00023072,34.9414,-100.9126
35,USW00023078,32.26222,-107.72056
42,USW00023081,35.5144,-108.794
40,USW00023090,36.74361,-108.22917
19,USW00023091,30.91194,-102.91667
50,USW00023110,36.33333,-119.95
66,USW00023129,33.8116,-118.1463
18,USW00023130,34.20972,-118.48917
33,USW00023136,34.21667,-119.08333
17,USW00023152,34.20056,-118.3575
61,USW00023153,38.0511,-117.0902
89,USW00023154,39.2952,-114.8466
78,USW00023155,35.4344,-119.0542
74,USW00023157,37.3711,-118.358
65,USW00023158,33.6186,-114.7142
46,USW00023159,37.70639,-112.14556
67,USW00023160,32.1313,-110.9552
72,USW00023161,34.8536,-116.7858
67,USW00023169,36.0719,-115.1634
94,USW00023170,38.36921,-110.71447
71,USW00023174,33.938,-118.3888
18,USW00023176,38.41667,-113.01667
74,USW00023179,34.7675,-114.6188
50,USW00023182,34.62944,-118.08361
75,USW00023183,33.4277,-112.0038
68,USW00023184,34.65167,-112.42083
78,USW00023185,39.4838,-119.7711
57,USW00023187,34.7436,-118.7242
74,USW00023188,32.7336,-117.1831
71,USW00023190,34.4258,-119.8425
24,USW00023191,33.405,-118.41583
104,USW00023194,35.0281,-110.7208
19,USW00023199,32.81667,-115.68333
24,USW00023202,38.26667,-121.93333
17,USW00023213,38.5038,-122.8102
64,USW00023225,39.2774,-120.7102
52,USW00023230,37.72139,-122.22083
68,USW00023232,38.5069,-121.495
82,USW00023233,36.6636,-121.6081
69,USW00023234,37.6197,-122.3647
67,USW00023237,37.8891,-121.2258
64,USW00023244,37.40583,-122.04806
16,USW00023254,37.9917,-122.055
17,USW00023257,37.28472,-120.51278
88,USW00023258,37.6241,-120.9505
23,USW00023259,36.58806,-121.84528
136,USW00023271,38.5552,-121.4183
95,USW00023272,37.7705,-122.4269
68,USW00023273,34.8994,-120.4486
15,USW00023275,39.12583,-123.20083
17,USW00023277,36.93583,-121.78861
17,USW00023285,37.6927,-121.8144
17,USW00023293,37.3591,-121.924
7,USW00023801,31.7901,-86.0004
6,USW00023802,31.8814,-87.7367
7,USW00023803,34.8223,-89.4348
9,USW00023904,35.8201,-91.7812
8,USW00023906,28.3045,-96.823
7,USW00023907,30.6222,-98.0846
8,USW00023908,37.4277,-94.5829
8,USW00023909,37.6344,-91.7226
68,USW00024011,46.7825,-100.7572
67,USW00024012,46.7994,-102.7972
65,USW00024013,48.2552,-101.2733
76,USW00024015,40.16667,-103.21667
15,USW00024017,42.8374,-103.0981
101,USW00024018,41.15778,-104.80694
112,USW00024020,40.5232,-101.0345
68,USW00024021,42.8154,-108.7261
68,USW00024022,41.3167,-105.6833
68,USW00024023,41.1213,-100.6694
59,USW00024024,44.05111,-101.60111
102,USW00024025,44.3813,-100.2855
66,USW00024027,41.59466,-109.05296
118,USW00024028,41.8705,-103.593
68,USW00024029,44.7694,-106.9688
58,USW00024030,41.0993,-102.9863
68,USW00024032,42.8783,-100.55
68,USW00024033,45.8069,-108.5422
109,USW00024036,47.0492,-109.4578
78,USW00024037,46.4266,-105.8825
19,USW00024044,42.0573,-102.8017
19,USW00024046,40.49278,-107.52417
17,USW00024048,44.51694,-108.08222
64,USW00024057,41.8,-107.2
19,USW00024061,43.06417,-108.45889
55,USW00024062,43.96583,-107.95083
67,USW00024089,42.8977,-106.4739
67,USW00024090,44.0433,-103.0536
36,USW00024091,40.51,-101.62
34,USW00024110,47.20778,-119.31917
64,USW00024119,40.6118,-116.8917
114,USW00024121,40.8288,-115.7886
21,USW00024126,41.19611,-112.01139
68,USW00024127,40.7781,-111.9694
136,USW00024128,40.9017,-117.808
72,USW00024130,44.8428,-117.8086
76,USW00024131,43.5666,-116.2405
75,USW00024132,45.788,-111.1608
66,USW00024133,42.5416,-113.7661
116,USW00024135,45.9647,-112.5006
105,USW00024137,48.6033,-112.3752
69,USW00024138,45.2575,-112.5544
66,USW00024141,47.3078,-119.5154
78,USW00024143,47.4733,-111.3822
77,USW00024144,46.6056,-111.9636
62,USW00024145,43.51639,-112.06722
14,USW00024148,45.28333,-118.0
68,USW00024149,46.3747,-117.0156
67,USW00024150,45.6983,-110.4408
54,USW00024151,42.1884,-112.2475
45,USW00024152,45.51139,-118.42472
68,USW00024153,46.9208,-114.0925
35,USW00024154,47.45694,-115.645
88,USW00024155,45.6983,-118.8547
77,USW00024156,42.9202,-112.5711
125,USW00024157,47.6216,-117.528
63,USW00024160,46.09472,-118.28694
17,USW00024162,44.0206,-117.0128
17,USW00024163,46.26667,-119.11667
17,USW00024164,42.58444,-110.1075
61,USW00024172,40.0681,-118.5692
86,USW00024193,40.7206,-114.0358
74,USW00024213,40.8097,-124.1602
19,USW00024215,41.3325,-122.33278
110,USW00024216,40.1519,-122.2536
65,USW00024217,48.79389,-122.53722
67,USW00024219,45.6194,-121.1661
35,USW00024220,47.03389,-120.53028
76,USW00024221,44.1278,-123.2206
22,USW00024222,47.90778,-122.28028
88,USW00024225,42.3811,-122.8722
68,USW00024227,46.9733,-122.9033
77,USW00024229,45.5958,-122.6093
65,USW00024230,44.2558,-121.1392
53,USW00024231,43.23889,-123.35472
120,USW00024232,44.905,-123.0011
68,USW00024233,47.4444,-122.3138
35,USW00024234,47.53028,-122.30083
63,USW00024235,42.6003,-123.3641
17,USW00024242,45.55111,-122.40889
69,USW00024243,46.5683,-120.5428
62,USW00024255,48.35,-122.66667
29,USW00024257,40.5175,-122.2986
19,USW00024259,41.78139,-122.46806
23,USW00024283,40.97806,-124.10861
113,USW00024284,43.41333,-124.24361
18,USW00024286,41.78028,-124.23667
75,USW00025308,55.0389,-131.5787
68,USW00025309,58.3566,-134.564
42,USW00025322,58.4111,-135.7089
44,USW00025323,59.2433,-135.5094
